0.86,-0.18,0.45,2.5,-0.4,-0.18,68
0.86,-0.19,0.44,2.68,0.98,0.82,68
0.87,-0.19,0.45,2.2,0.85,1.01,68
0.87,-0.18,0.47,2.13,1.01,0.76,68
0.87,-0.17,0.49,1.46,0.61,0.55,68
0.87,-0.17,0.41,2.1,0.82,0.21,68
0.86,-0.2,0.47,0.85,0.21,0.3,68
0.86,-0.18,0.38,1.46,-0.24,0.46,68
0.86,-0.19,0.39,2.23,-0.15,0.52,68
0.86,-0.19,0.4,2.8,-0.09,0.58,68
0.85,-0.18,0.42,2.68,-0.27,0.61,68
0.85,-0.17,0.47,1.68,-0.85,0.55,68
0.86,-0.2,0.46,1.52,-0.12,0.43,68
0.88,-0.19,0.45,1.89,-0.67,0.7,68
0.83,-0.2,0.44,1.49,-0.37,0.3,68
0.88,-0.2,0.43,1.74,-0.09,0.3,68
0.86,-0.18,0.4,1.01,-0.52,0.18,68
0.87,-0.19,0.43,0.79,-0.34,-0.03,68
0.86,-0.2,0.42,0.55,-0.4,-0.06,68
0.87,-0.21,0.45,0.37,-0.52,0.21,68
0.87,-0.18,0.46,0.3,-0.09,0.06,68
0.85,-0.19,0.46,-0.34,-0.52,0.12,68
0.86,-0.19,0.46,-0.67,-0.18,-0.15,68
0.85,-0.18,0.46,-1.46,-0.09,-0.09,68
0.85,-0.18,0.47,-2.32,-0.09,-0.37,68
0.87,-0.19,0.48,-3.54,0.27,-0.03,68
0.87,-0.18,0.49,-7.53,1.4,1.37,68
0.86,-0.17,0.5,-14.24,2.9,4.21,68
0.85,-0.16,0.5,-20.37,5.03,8.51,68
0.8,-0.16,0.51,-26.74,9.42,14.54,68
0.79,-0.15,0.51,-35.7,12.71,22.38,68
0.79,-0.16,0.51,-41.92,13.05,29.05,68
0.83,-0.23,0.51,-38.87,13.2,34.85,68
0.87,-0.29,0.53,-30.03,12.77,40.06,68
0.91,-0.33,0.56,-25.18,12.32,42.74,68
0.9,-0.35,0.58,-25.34,12.77,41.83,68
0.83,-0.34,0.59,-31.31,15.88,39.91,68
0.74,-0.3,0.56,-46.37,19.02,38.63,68
0.65,-0.25,0.52,-65.18,21.1,39.79,68
0.57,-0.26,0.46,-75.3,22.01,43.93,68
0.54,-0.35,0.41,-67.62,21.25,50.58,68
0.54,-0.45,0.39,-47.1,19.48,56.28,68
0.56,-0.55,0.41,-24.15,15.55,61.52,68
0.62,-0.65,0.47,-8.81,10.46,67.41,68
0.7,-0.69,0.53,-5.95,9.94,70.82,68
0.74,-0.7,0.55,-12.44,12.26,77.13,68
0.72,-0.65,0.54,-26.01,12.29,90.09,68
0.57,-0.63,0.52,-39.02,9.27,99.09,67
0.57,-0.73,0.57,-41.89,10.34,103.93,67
0.6,-0.83,0.57,-38.14,17.1,115.09,67
0.57,-0.84,0.56,-36.16,27.16,132.41,67
0.51,-0.9,0.58,-41.25,30.61,146.31,67
0.54,-1.12,0.63,-42.71,24.63,152.74,67
0.62,-1.3,0.75,-32.9,19.42,155.58,67
0.59,-1.35,0.8,-23.08,18.99,159.39,67
0.52,-1.4,0.88,-21.43,15.76,156.07,67
0.57,-1.52,0.9,-20.4,10.21,147.62,67
0.71,-1.61,0.92,-3.6,6.16,141.77,67
0.84,-1.54,0.9,27.65,7.38,128.57,67
0.79,-1.29,0.85,49.91,16.68,106.31,67
0.62,-0.97,0.76,38.32,19.66,85.67,67
0.45,-0.77,0.6,-1.52,10.12,74.76,67
0.29,-0.64,0.46,-38.81,-6.77,70.15,67
0.19,-0.59,0.36,-54.63,-27.2,62.23,67
0.17,-0.6,0.31,-49.7,-43.66,47.13,67
0.19,-0.64,0.27,-31.19,-55.3,24.85,67
0.22,-0.6,0.2,0.43,-60.82,-1.55,67
0.19,-0.37,0.11,39.05,-56.92,-27.59,67
0.23,-0.13,0.06,65.55,-49.33,-52.47,67
0.36,0.03,0.02,77.07,-39.15,-66.16,67
0.53,0.18,0.03,73.87,-20.06,-61.83,67
0.63,0.22,0.07,52.29,10.98,-49.79,67
0.64,-0.01,0.05,15.73,43.69,-47.2,67
0.77,-0.62,0.19,-16.83,68.87,-56.13,67
1.13,-1.72,0.53,-26.65,94.88,-60.21,67
1.47,-2.21,0.87,8.14,117.84,-51.04,67
1.66,-1.96,1.14,50.98,130,-61.59,67
1.36,-1.51,1.35,26.01,157.5,-89.05,67
0.89,-1.27,1.31,-46.71,148.41,-71.74,67
0.54,-1.37,1.14,-105.98,110.58,-37.59,67
0.13,-1.48,0.98,-115.12,84.45,-20.88,67
-0.18,-1.46,0.92,-87.26,56.55,-17.71,67
-0.27,-1.33,0.86,-50.58,35.18,-18.35,67
-0.25,-1.13,0.77,-8.41,26.1,-15.21,67
-0.26,-0.8,0.58,28.84,23.69,-12.13,67
-0.38,-0.33,0.32,48.17,24.12,-11.37,67
-0.6,0.03,0.07,42.71,19.18,-7.47,67
-0.72,0.24,-0.02,15.55,-4.54,6.65,67
-0.68,0.24,0.02,-17.16,-32.29,33.66,67
-0.44,-0.07,0.03,-33.35,-44.82,60.76,67
-0.23,-0.34,0.02,-15.76,-37.04,84.27,67
-0.11,-0.41,0.07,30,-23.32,114.82,67
-0.09,-0.37,0.22,70.15,-8.32,142.93,67
-0.08,-0.39,0.35,77.8,3.6,158.9,67
-0.03,-0.59,0.49,57.47,5.76,172.53,67
0.14,-0.96,0.61,33.81,1.43,193.02,67
0.28,-1.4,0.78,24.73,3.9,214.66,67
0.44,-1.8,0.94,31.34,7.74,218.45,67
0.61,-1.93,1.06,45.58,15.03,195.95,67
0.74,-1.86,1.11,48.08,27.1,157.74,67
0.66,-1.77,1.03,25.61,30.52,133.69,67
0.46,-1.75,0.88,5.15,12.16,122.13,67
0.34,-1.65,0.8,6.55,-7.13,92.13,67
0.28,-1.42,0.79,5.88,-19.94,41.62,67
0.25,-1.18,0.72,-21.25,-37.5,-1.74,67
0.15,-1,0.57,-55.85,-58.54,-22.01,67
0.09,-0.84,0.39,-66.04,-74.54,-30.73,67
0.13,-0.54,0.21,-42.5,-74.3,-38.35,67
0.22,-0.08,0.05,-9.48,-60.95,-43.29,67
0.24,0.36,-0.08,-2.74,-44.88,-44.18,67
0.12,0.73,-0.21,-27.47,-26.1,-41.28,67
-0.08,0.8,-0.37,-53.32,-2.1,-37.32,67
-0.16,0.5,-0.46,-45.4,16.28,-55.18,67
-0.04,0.31,-0.44,-3.57,33.81,-95.73,67
-0.02,0.23,-0.29,42.71,53.66,-116.8,67
-0.11,0.1,0.03,70.64,56.01,-116.68,67
0.02,-0.3,0.49,78.84,46.1,-123.23,67
0.45,-1.33,1.29,86.43,56.74,-124.39,67
0.49,-1.68,1.81,82.1,97.04,-87.9,67
0.54,-1.97,2.13,20.34,103.08,-76.52,67
0.77,-2.42,1.96,-27.96,109.12,-103.51,67
0.54,-2.26,1.7,-12.41,132.1,-91.68,67
0.24,-1.83,1.47,-4.42,89.94,-44.76,67
-0.01,-1.57,1.35,-7.99,47.44,-11.25,67
-0.22,-1.47,1.28,-14.82,29.66,2.01,67
-0.32,-1.4,1.17,-26.34,15.95,-2.87,67
-0.33,-1.18,0.93,-31.25,18.38,-22.07,67
-0.3,-0.73,0.62,-31.46,31.65,-40.15,67
