0.88,-0.18,0.4,1.62,-0.79,-1.37,70
0.88,-0.19,0.41,-1.04,-2.32,-2.04,70
0.9,-0.17,0.42,-1.13,-2.01,-2.01,70
0.89,-0.17,0.39,0.18,-1.55,-1.65,70
0.89,-0.2,0.38,-0.85,-0.91,-1.07,70
0.89,-0.2,0.47,-2.71,0.34,-0.09,70
0.87,-0.18,0.49,-5.12,0.88,0.95,70
0.87,-0.18,0.47,-5.43,1.25,1.92,70
0.88,-0.19,0.47,-4.79,2.1,3.08,70
0.89,-0.21,0.46,-4.7,3.2,3.41,70
0.9,-0.21,0.41,-5.49,4.05,3.35,70
0.88,-0.17,0.42,-6.55,2.93,3.11,70
0.88,-0.21,0.42,-5.82,4.36,2.99,70
0.89,-0.19,0.4,-6.62,4.6,3.2,70
0.88,-0.17,0.39,-9.15,3.81,3.14,70
0.88,-0.18,0.35,-7.59,3.9,3.63,70
0.87,-0.21,0.42,-5.7,3.87,4.42,70
0.86,-0.21,0.41,-3.6,2.68,4.73,70
0.87,-0.19,0.41,-3.29,1.89,4.42,70
0.87,-0.19,0.42,-1.52,-0.12,3.45,70
0.88,-0.2,0.41,1.34,-1.34,1.8,70
0.88,-0.19,0.41,2.68,-2.41,0.18,70
0.87,-0.18,0.41,1.65,-3.78,-1.59,70
0.85,-0.18,0.41,0.21,-4.94,-2.65,70
0.83,-0.18,0.41,0.27,-5.79,-3.2,70
0.82,-0.18,0.4,1.31,-6.28,-3.17,70
0.79,-0.17,0.41,0.46,-5.98,-2.29,70
0.78,-0.16,0.41,-1.4,-5.95,-1.13,70
0.79,-0.18,0.4,1.62,-6.86,0.24,70
0.81,-0.2,0.4,8.6,-7.2,2.1,70
0.84,-0.19,0.42,12.9,-7.77,3.29,70
0.87,-0.18,0.45,12.13,-9.36,3.63,70
0.89,-0.17,0.46,6.83,-10.79,4.09,70
0.86,-0.16,0.45,0.55,-11.86,3.51,70
0.82,-0.17,0.43,-1.65,-13.9,2.23,70
0.81,-0.2,0.41,4.05,-16.62,0.21,70
0.84,-0.25,0.41,15.34,-19.51,-3.29,70
0.89,-0.28,0.46,26.43,-22.32,-8.11,70
0.88,-0.25,0.47,31.8,-23.66,-12.59,70
0.87,-0.23,0.45,30,-24.51,-16.19,70
0.88,-0.22,0.44,26.8,-24.33,-18.38,70
0.91,-0.22,0.44,26.68,-23.26,-18.96,70
0.94,-0.24,0.46,28.75,-21.62,-20.21,70
0.95,-0.23,0.49,28.63,-18.2,-21.46,70
0.91,-0.19,0.5,21.55,-12.47,-21.04,70
0.83,-0.15,0.48,6.55,-6.01,-19.54,70
0.75,-0.12,0.43,-10.24,0.12,-16.52,70
0.69,-0.11,0.39,-25.3,5.03,-12.59,70
0.65,-0.13,0.36,-38.08,9.02,-8.84,70
0.62,-0.17,0.34,-44.51,12.9,-4.79,70
0.6,-0.22,0.33,-41.92,16.52,-0.79,70
0.58,-0.25,0.32,-32.71,20.34,3.63,70
0.55,-0.24,0.31,-21.46,24.21,7.56,70
0.55,-0.24,0.31,-11.43,27.93,8.9,70
0.55,-0.22,0.31,-2.32,31.37,8.29,70
0.55,-0.17,0.32,1.16,33.78,7.44,70
0.57,-0.17,0.31,-5.21,36.95,3.66,70
0.62,-0.19,0.3,-13.57,38.32,-3.08,70
0.68,-0.21,0.31,-18.41,38.35,-8.84,70
0.73,-0.22,0.33,-22.04,38.69,-15.09,70
0.77,-0.21,0.36,-27.99,39.21,-21.46,70
0.77,-0.17,0.36,-38.96,39.63,-25.98,70
0.77,-0.14,0.34,-53.11,40.09,-28.57,70
0.81,-0.13,0.33,-65.76,39.79,-28.78,70
0.9,-0.15,0.32,-72.38,37.68,-26.98,70
1.02,-0.2,0.35,-68.78,32.8,-25.91,70
1.15,-0.23,0.42,-55.09,25.37,-25.98,70
1.32,-0.25,0.49,-40.37,17.99,-26.77,70
1.54,-0.25,0.57,-28.41,9.36,-28.35,70
1.77,-0.21,0.66,-19.18,-2.74,-31.1,70
1.84,-0.15,0.77,-16.83,-18.26,-36.04,70
1.55,-0.12,0.8,-25.91,-40.64,-43.17,70
1.33,-0.09,0.78,-43.69,-52.8,-42.5,70
1.25,-0.14,0.7,-52.44,-46.01,-37.38,70
1.29,-0.25,0.64,-30.64,-44.54,-38.99,70
1.31,-0.26,0.73,19.91,-47.68,-40.06,70
1.18,-0.15,0.78,53.29,-36.1,-35.12,70
1.01,-0.06,0.75,45.18,-26.31,-26.62,70
0.82,-0.04,0.67,15.76,-18.99,-19.42,70
0.67,-0.07,0.55,-4.09,-9.94,-10.37,70
0.56,-0.09,0.47,-1.83,-3.05,1.95,70
0.49,-0.12,0.39,14.42,3.45,12.9,70
0.43,-0.14,0.34,35.98,7.65,21.62,70
0.39,-0.15,0.32,57.16,8.38,29.51,70
0.39,-0.15,0.32,71.71,8.72,37.1,70
0.39,-0.14,0.33,78.96,8.45,42.65,70
0.41,-0.15,0.36,82.44,8.05,44.3,70
0.44,-0.18,0.4,83.72,9.18,43.26,70
0.47,-0.17,0.4,80.4,11.19,42.13,70
0.48,-0.14,0.39,71.8,14.27,40.12,70
0.49,-0.11,0.37,58.9,17.5,37.5,70
0.5,-0.09,0.35,42.71,20.91,34.66,70
0.52,-0.09,0.32,25.82,25.06,31.55,70
0.53,-0.11,0.3,12.29,27.84,29.21,70
0.54,-0.11,0.3,3.2,30.4,28.2,70
0.56,-0.12,0.31,-4.36,33.14,26.83,70
0.57,-0.12,0.31,-12.38,35.61,25.67,70
0.59,-0.11,0.31,-22.1,36.86,26.31,70
0.59,-0.11,0.29,-31.86,36.77,28.17,70
0.6,-0.1,0.3,-39.42,35.55,30.73,70
0.66,-0.1,0.3,-45.73,33.6,33.81,70
0.81,-0.14,0.34,-49.18,29.7,34.18,70
1.12,-0.23,0.39,-44.42,22.23,28.54,70
1.56,-0.36,0.51,-27.13,14.63,15.64,70
1.94,-0.38,0.65,-1.98,14.18,-3.63,70
1.91,-0.25,0.7,6.71,19.88,-18.66,70
1.84,-0.08,0.67,-21.86,14.73,-23.75,70
1.91,-0.08,0.6,-68.29,5.76,-31.1,70
1.85,-0.21,0.55,-90.12,-11.89,-38.96,70
1.68,-0.29,0.58,-74.05,-36.46,-42.23,70
1.48,-0.3,0.59,-41.65,-46.98,-38.17,70
1.32,-0.28,0.55,-9.24,-51.8,-30.46,70
1.18,-0.27,0.48,24.39,-57.04,-18.29,70
1.04,-0.21,0.46,56.68,-59.12,-1.19,70
0.91,-0.14,0.47,77.1,-59.05,12.87,70
0.81,-0.07,0.48,79.54,-55.21,18.35,70
0.7,-0.06,0.46,66.13,-47.5,17.62,70
0.61,-0.06,0.43,42.07,-40.88,14.82,70
0.54,-0.06,0.41,14.51,-36.31,11.98,70
0.49,-0.09,0.37,-8.29,-33.08,8.38,70
0.47,-0.15,0.35,-18.84,-30.46,2.62,70
0.48,-0.21,0.35,-15.3,-27.29,-3.6,70
0.51,-0.26,0.37,-1.04,-24.21,-8.38,70
0.56,-0.27,0.4,16.1,-22.35,-12.87,70
0.6,-0.26,0.43,28.32,-19.79,-17.59,70
0.63,-0.23,0.46,33.72,-17.01,-21.62,70
0.67,-0.19,0.48,32.01,-14.12,-25.82,70
0.68,-0.15,0.48,24.57,-9.27,-30.3,70
0.71,-0.14,0.46,12.99,-4.05,-34.48,70
0.73,-0.17,0.43,2.23,2.13,-36.49,70
0.77,-0.16,0.43,-4.33,8.81,-36.22,70
0.81,-0.17,0.41,-9.51,16.83,-35.12,70
0.83,-0.16,0.39,-15.21,24.51,-32.53,70
0.83,-0.15,0.38,-23.54,30.67,-27.26,70
0.81,-0.12,0.37,-33.11,34.18,-21.52,70
0.78,-0.09,0.37,-45.03,36.74,-16.34,70
0.74,-0.09,0.36,-60.43,39.6,-11.34,70
0.72,-0.11,0.35,-76.68,41.04,-6.19,70
0.71,-0.15,0.32,-88.08,41.68,-1.28,70
0.71,-0.2,0.29,-90.09,39.33,3.41,70
0.72,-0.24,0.29,-82.23,34.82,8.11,70
0.72,-0.28,0.29,-66.1,29.54,11.1,70
0.71,-0.3,0.33,-45.49,23.99,12.74,70
0.69,-0.28,0.36,-26.86,19.33,13.84,70
0.66,-0.23,0.38,-16.16,17.13,13.69,70
0.71,-0.2,0.39,-13.9,14.91,11.71,70
0.9,-0.2,0.41,-15.27,9.91,6.83,70
1.23,-0.19,0.5,-12.38,2.41,-2.87,70
1.55,-0.19,0.65,-7.77,-1.25,-17.04,70
1.67,-0.14,0.73,-9.57,-2.04,-33.54,70
1.51,-0.04,0.74,-31.95,-4.57,-40.18,70
1.6,0.04,0.71,-71.37,-9.39,-32.38,70
1.71,-0.11,0.63,-90.03,-16.8,-31.4,70
1.59,-0.25,0.67,-50,-44.79,-37.16,70
1.46,-0.27,0.74,16.77,-57.56,-30.09,70
1.26,-0.23,0.68,64.97,-46.43,-15.4,70
1.12,-0.19,0.59,101.52,-45.46,-11.4,70
1,-0.13,0.56,126.22,-44.85,-4.88,70
0.85,-0.05,0.54,129.15,-37.93,6.68,70
0.73,0,0.52,111.71,-29.24,9.97,70
