0.89,-0.19,0.4,0.37,-1.49,-0.61,70
0.89,-0.19,0.4,0.06,-1.46,-0.73,70
0.89,-0.19,0.4,-0.15,-1.43,-0.91,70
0.89,-0.18,0.4,-0.52,-1.37,-1.07,70
0.89,-0.19,0.39,-0.46,-1.1,-1.62,70
0.89,-0.19,0.4,-0.3,-0.79,-1.89,70
0.89,-0.19,0.4,-0.37,-0.58,-2.26,70
0.89,-0.19,0.39,-0.73,-0.43,-2.29,70
0.89,-0.19,0.39,-1.28,-0.43,-2.32,70
0.89,-0.19,0.39,-1.13,-0.46,-2.29,70
0.89,-0.2,0.39,-0.24,-0.58,-2.38,70
0.89,-0.19,0.39,0.61,-0.58,-2.56,70
0.89,-0.19,0.39,0.64,-0.46,-2.53,70
0.89,-0.2,0.39,-0.3,-0.27,-2.44,70
0.89,-0.19,0.39,-0.82,-0.18,-2.23,70
0.89,-0.19,0.39,-0.43,0.12,-1.8,70
0.9,-0.2,0.39,0.27,0.3,-1.46,70
0.9,-0.19,0.39,0.55,0.18,-1.8,70
0.9,-0.19,0.39,0,0.12,-2.1,70
0.9,-0.19,0.39,-1.68,0.3,-1.95,70
0.9,-0.19,0.39,-3.14,0.4,-1.19,70
0.9,-0.19,0.39,-3.2,0.34,-0.43,70
0.9,-0.19,0.39,-1.59,0.76,0,70
0.9,-0.19,0.39,1.13,1.01,0.12,70
0.9,-0.19,0.39,2.32,1.07,0.61,70
0.9,-0.19,0.39,0.43,0.88,1.01,70
0.9,-0.19,0.39,-2.35,1.01,0.79,70
0.9,-0.19,0.38,-3.51,1.04,1.01,70
0.9,-0.2,0.38,-2.47,0.98,1.4,70
0.89,-0.19,0.39,-0.82,0.98,1.22,70
0.89,-0.18,0.4,-0.24,1.07,1.31,70
0.88,-0.21,0.38,-1.31,1.16,1.55,70
0.88,-0.23,0.42,-1.86,0.37,1.62,70
0.9,-0.21,0.46,-2.01,0.37,0.73,70
0.88,-0.18,0.37,-0.61,0.49,-0.27,70
0.87,-0.16,0.32,-0.7,0.15,-0.64,70
0.87,-0.15,0.34,-1.68,-0.09,-0.67,70
0.88,-0.16,0.4,-2.38,-0.4,-0.91,70
0.92,-0.2,0.45,-2.29,-0.55,-1.37,70
0.92,-0.22,0.38,-1.52,0,-1.37,70
0.84,-0.15,0.38,-0.46,0.27,-1.28,70
0.94,-0.21,0.39,-1.52,-0.49,-1.77,70
0.86,-0.16,0.36,-1.4,0.58,-2.07,70
0.91,-0.18,0.45,-2.32,-0.12,-2.71,70
0.89,-0.19,0.4,-2.68,0.49,-2.87,70
0.9,-0.19,0.43,-2.74,0.3,-3.02,70
0.9,-0.16,0.4,-2.62,0.37,-2.77,70
0.9,-0.2,0.37,-2.9,0.43,-2.77,70
0.9,-0.19,0.39,-2.65,-0.24,-2.32,91
0.89,-0.2,0.38,-2.87,0,-2.2,91
0.9,-0.2,0.39,-2.04,-0.67,-2.1,91
0.89,-0.2,0.39,-1.1,-0.64,-1.83,91
0.89,-0.2,0.39,-0.79,-1.07,-2.1,91
0.89,-0.2,0.39,-1.71,-1.13,-2.29,91
0.89,-0.2,0.38,-2.29,-1.37,-2.35,91
0.88,-0.2,0.39,-2.1,-1.37,-2.35,91
0.88,-0.19,0.38,-2.2,-0.95,-2.07,91
0.88,-0.19,0.38,-3.2,-0.98,-1.46,91
0.9,-0.2,0.39,-3.9,-1.34,-1.01,91
0.92,-0.22,0.41,-2.59,-1.98,-0.85,91
0.91,-0.2,0.42,-0.46,-2.65,-1.19,91
0.86,-0.17,0.41,-2.32,-3.11,-0.27,91
0.83,-0.15,0.39,-8.23,-3.66,2.41,91
0.8,-0.16,0.37,-11.28,-4.82,5.34,91
0.81,-0.19,0.38,-7.07,-6.13,6.92,91
0.87,-0.21,0.4,2.32,-7.93,7.23,91
0.92,-0.21,0.42,11.95,-10.52,6.83,91
0.94,-0.19,0.44,16.28,-12.71,6.62,91
0.91,-0.17,0.43,14.09,-14.66,6.22,91
0.85,-0.14,0.41,8.48,-15.88,5.58,91
0.77,-0.12,0.38,2.07,-15.91,6.34,91
0.72,-0.12,0.35,-2.44,-15.79,7.8,91
0.74,-0.18,0.33,-2.01,-16.13,7.87,91
0.82,-0.27,0.34,8.99,-19.51,5,91
0.92,-0.31,0.38,32.07,-24.94,-1.28,91
0.92,-0.3,0.4,55.03,-29.36,-8.84,91
0.87,-0.21,0.4,61.86,-32.44,-13.66,91
0.83,-0.14,0.36,47.04,-32.68,-13.35,91
0.89,-0.14,0.3,25.12,-34.94,-10.98,91
0.98,-0.23,0.3,21.43,-40.3,-13.29,91
1.02,-0.3,0.35,44.48,-43.66,-22.62,91
1.07,-0.3,0.41,67.1,-41.25,-31.34,91
1.08,-0.25,0.42,63.2,-37.71,-31.34,91
1.05,-0.18,0.39,38.84,-36.65,-25.15,91
1,-0.16,0.36,16.22,-34.66,-21.89,91
0.97,-0.18,0.35,7.26,-32.41,-23.93,91
