-0.15,-0.58,0.79,1.37,-0.18,-0.34,0
-0.15,-0.58,0.80,2.20,0.34,-4.39,0
-0.15,-0.58,0.80,-0.43,1.40,-5.27,0
-0.16,-0.62,0.81,-1.13,1.86,-5.40,0
-0.14,-0.60,0.87,-0.18,2.41,-4.97,0
-0.17,-0.58,0.75,0.82,2.90,-4.88,0
-0.17,-0.57,0.70,0.85,3.02,-4.70,0
-0.18,-0.57,0.79,0.12,2.62,-4.27,0
-0.15,-0.61,0.90,-0.06,3.63,-4.30,0
-0.16,-0.59,0.69,1.43,3.29,-4.36,0
-0.18,-0.60,0.87,1.95,3.23,-4.36,0
-0.14,-0.59,0.71,2.26,2.68,-3.66,0
-0.15,-0.62,0.88,1.22,3.57,-3.38,0
-0.16,-0.59,0.68,-0.79,3.11,-2.99,67
-0.17,-0.59,0.85,-0.55,2.59,-2.44,67
-0.16,-0.61,0.86,-0.46,1.65,-2.10,67
-0.16,-0.57,0.74,-0.67,1.04,-1.46,67
-0.16,-0.57,0.76,0.43,0.55,-1.01,67
-0.16,-0.56,0.80,0.27,-0.06,-0.67,67
-0.16,-0.59,0.78,-0.43,-0.15,-0.40,67
-0.16,-0.59,0.80,-0.09,-1.13,0.00,67
-0.16,-0.59,0.79,0.95,-0.98,-0.12,67
-0.17,-0.58,0.80,1.10,-0.12,-0.61,67
-0.16,-0.59,0.79,0.34,-0.64,-0.30,67
-0.16,-0.60,0.80,0.00,-0.46,0.15,67
-0.15,-0.60,0.80,0.61,-0.58,0.15,67
-0.15,-0.60,0.80,1.59,-0.30,-0.09,67
-0.15,-0.59,0.80,1.34,0.21,-0.12,67
-0.15,-0.59,0.80,0.18,0.46,-0.03,67
-0.15,-0.59,0.79,-0.73,0.49,0.06,67
-0.15,-0.59,0.79,-0.43,0.58,0.30,67
-0.15,-0.58,0.79,0.64,0.95,0.64,67
-0.16,-0.57,0.79,1.10,1.07,0.24,67
-0.16,-0.57,0.79,1.01,1.10,-0.64,67
-0.16,-0.57,0.79,0.79,1.10,-1.89,67
-0.15,-0.57,0.80,0.24,1.16,-2.77,67
-0.15,-0.58,0.80,-0.52,2.01,-3.35,67
-0.14,-0.57,0.80,-0.95,2.80,-3.63,67
-0.13,-0.55,0.81,-2.41,3.26,-3.26,67
-0.13,-0.54,0.82,-6.43,5.79,-4.24,67
-0.13,-0.55,0.84,-11.19,10.21,-7.65,67
-0.14,-0.57,0.84,-14.66,15.21,-11.37,67
-0.12,-0.56,0.81,-17.41,20.24,-12.77,67
-0.11,-0.59,0.82,-20.79,23.90,-13.60,67
-0.11,-0.58,0.81,-20.76,27.62,-15.37,67
-0.09,-0.53,0.83,-22.68,32.16,-17.87,67
-0.03,-0.52,0.86,-31.01,37.53,-21.59,67
0.01,-0.53,0.86,-42.77,47.50,-27.80,67
0.05,-0.58,0.89,-54.05,57.47,-36.07,67
0.10,-0.71,0.91,-68.45,67.68,-41.13,67
0.12,-0.85,0.98,-85.98,83.08,-35.03,67
0.01,-0.95,1.01,-108.63,98.63,-15.06,67
-0.10,-1.12,0.94,-124.33,112.65,7.04,67
-0.18,-1.13,0.81,-118.54,135.49,21.68,67
-0.22,-1.08,0.61,-96.40,152.96,37.01,67
-0.26,-1.11,0.45,-70.79,156.13,55.09,67
-0.31,-1.18,0.40,-46.86,145.52,72.74,67
-0.47,-1.12,0.38,-26.10,133.99,93.72,67
-0.60,-0.97,0.39,-5.12,125.34,115.15,67
-0.66,-0.86,0.42,15.91,118.35,129.02,67
-0.62,-0.84,0.41,43.02,112.68,133.41,67
-0.61,-0.66,0.42,77.96,111.95,136.46,67
-0.67,-0.52,0.45,103.02,108.69,144.09,67
-0.73,-0.42,0.36,114.45,102.29,150.03,67
-0.78,-0.26,0.23,109.39,95.24,143.84,67
-0.84,-0.26,0.15,87.35,82.29,128.38,67
-0.81,-0.25,0.14,64.88,57.13,117.20,67
-0.74,-0.23,0.23,63.05,33.93,118.60,67
-0.78,-0.21,0.26,78.48,24.54,116.40,67
-0.86,-0.15,0.32,84.57,24.33,98.84,67
-0.91,-0.11,0.38,59.73,22.20,76.98,67
-0.87,-0.14,0.37,6.59,15.00,65.58,67
-0.95,-0.40,0.29,-41.10,8.11,69.51,67
-0.92,-0.46,0.27,-41.43,-5.34,79.66,67
